episode,step,seed,demand,credit,market_rate,rolling_accept,optimal_rate,p_accept_at_optimal,default_prob
4,6,10004,1,2,0.059376,0.1667,0.0575,0.2642,0.5
4,7,10004,2,1,0.061612,0.2857,0.0585,0.2092,0.8808
4,8,10004,0,1,0.059123,0.375,0.0565,0.1519,0.8808
4,9,10004,0,3,0.055864,0.3333,0.0575,0.3155,0.1192
4,10,10004,0,2,0.055347,0.4,0.0565,0.228,0.5
4,11,10004,0,3,0.056432,0.3636,0.0575,0.3155,0.1192
4,12,10004,0,3,0.057266,0.3333,0.0575,0.3155,0.1192
4,13,10004,0,2,0.05828,0.3077,0.0565,0.228,0.5
4,14,10004,1,1,0.058045,0.3571,0.0575,0.1788,0.8808
4,15,10004,0,1,0.05801,0.3333,0.0565,0.1519,0.8808
4,16,10004,0,2,0.059113,0.3125,0.0565,0.228,0.5
4,17,10004,1,2,0.058202,0.2941,0.0575,0.2642,0.5
4,18,10004,2,1,0.055893,0.3333,0.0585,0.2092,0.8808
4,19,10004,1,3,0.054075,0.3684,0.059,0.3527,0.1192
4,20,10004,0,2,0.051653,0.35,0.0565,0.228,0.5
4,21,10004,2,1,0.052243,0.3333,0.0585,0.2092,0.8808
4,22,10004,1,3,0.050648,0.3182,0.059,0.3527,0.1192
4,23,10004,0,2,0.053342,0.3043,0.0565,0.228,0.5
4,24,10004,1,2,0.049015,0.2917,0.0575,0.2642,0.5
4,25,10004,1,2,0.046914,0.32,0.0575,0.2642,0.5
4,26,10004,2,1,0.050387,0.3077,0.0585,0.2092,0.8808
4,27,10004,1,3,0.048483,0.2963,0.059,0.3527,0.1192
4,28,10004,2,3,0.047912,0.2857,0.0605,0.3919,0.1192
4,29,10004,2,2,0.048701,0.2759,0.059,0.298,0.5
4,30,10004,0,2,0.045877,0.3,0.0565,0.228,0.5
4,31,10004,2,3,0.045032,0.3226,0.0605,0.3919,0.1192
4,32,10004,0,3,0.046468,0.3438,0.0575,0.3155,0.1192
4,33,10004,2,2,0.048982,0.3636,0.059,0.298,0.5
4,34,10004,1,1,0.050754,0.3529,0.0575,0.1788,0.8808
4,35,10004,1,2,0.050134,0.3429,0.0575,0.2642,0.5
4,36,10004,2,2,0.048132,0.3333,0.059,0.298,0.5
4,37,10004,1,3,0.050547,0.3243,0.059,0.3527,0.1192
4,38,10004,0,2,0.048382,0.3421,0.0565,0.228,0.5
4,39,10004,1,2,0.049173,0.359,0.0575,0.2642,0.5
4,40,10004,1,1,0.052685,0.35,0.0575,0.1788,0.8808
4,41,10004,0,3,0.05494,0.3415,0.0575,0.3155,0.1192
4,42,10004,1,1,0.056766,0.3333,0.0575,0.1788,0.8808
4,43,10004,2,1,0.056803,0.3256,0.0585,0.2092,0.8808
4,44,10004,1,1,0.05278,0.3409,0.0575,0.1788,0.8808
4,45,10004,0,2,0.053315,0.3333,0.0565,0.228,0.5
4,46,10004,0,1,0.055144,0.3261,0.0565,0.1519,0.8808
4,47,10004,0,1,0.059241,0.3191,0.0565,0.1519,0.8808
4,48,10004,2,1,0.05783,0.3125,0.0585,0.2092,0.8808
4,49,10004,0,2,0.057897,0.3061,0.0565,0.228,0.5
4,50,10004,1,3,0.057112,0.3,0.059,0.3527,0.1192
4,51,10004,2,2,0.054694,0.3,0.059,0.298,0.5
4,52,10004,1,2,0.053229,0.32,0.0575,0.2642,0.5
4,53,10004,0,1,0.053973,0.32,0.0565,0.1519,0.8808
4,54,10004,2,1,0.05165,0.32,0.0585,0.2092,0.8808
4,55,10004,2,1,0.052249,0.3,0.0585,0.2092,0.8808
4,56,10004,2,1,0.049869,0.3,0.0585,0.2092,0.8808
4,57,10004,2,1,0.048218,0.28,0.0585,0.2092,0.8808
4,58,10004,0,1,0.046421,0.26,0.0565,0.1519,0.8808
4,59,10004,2,1,0.04566,0.26,0.0585,0.2092,0.8808
4,60,10004,1,1,0.046371,0.24,0.0575,0.1788,0.8808
4,61,10004,2,3,0.045031,0.24,0.0605,0.3919,0.1192
4,62,10004,1,2,0.044238,0.24,0.0575,0.2642,0.5
4,63,10004,0,2,0.04592,0.24,0.0565,0.228,0.5
4,64,10004,1,3,0.046603,0.24,0.059,0.3527,0.1192
4,65,10004,2,2,0.049483,0.26,0.059,0.298,0.5
4,66,10004,0,1,0.045556,0.26,0.0565,0.1519,0.8808
4,67,10004,2,2,0.05037,0.26,0.059,0.298,0.5
4,68,10004,0,2,0.047067,0.26,0.0565,0.228,0.5
4,69,10004,1,2,0.046457,0.26,0.0575,0.2642,0.5
4,70,10004,0,2,0.046223,0.26,0.0565,0.228,0.5
4,71,10004,0,3,0.047498,0.26,0.0575,0.3155,0.1192
4,72,10004,1,3,0.051445,0.28,0.059,0.3527,0.1192
4,73,10004,2,1,0.050385,0.28,0.0585,0.2092,0.8808
4,74,10004,0,1,0.04873,0.28,0.0565,0.1519,0.8808
4,75,10004,0,3,0.048101,0.28,0.0575,0.3155,0.1192
4,76,10004,2,1,0.046329,0.3,0.0585,0.2092,0.8808
4,77,10004,2,3,0.047768,0.32,0.0605,0.3919,0.1192
4,78,10004,2,2,0.051692,0.34,0.059,0.298,0.5
4,79,10004,1,3,0.049268,0.34,0.059,0.3527,0.1192
4,80,10004,2,2,0.047929,0.32,0.059,0.298,0.5
4,81,10004,0,2,0.045359,0.32,0.0565,0.228,0.5
4,82,10004,1,2,0.04463,0.3,0.0575,0.2642,0.5
4,83,10004,0,2,0.044508,0.3,0.0565,0.228,0.5
4,84,10004,2,3,0.046486,0.3,0.0605,0.3919,0.1192
4,85,10004,1,2,0.046511,0.3,0.0575,0.2642,0.5
4,86,10004,1,2,0.04679,0.3,0.0575,0.2642,0.5
4,87,10004,1,3,0.047122,0.3,0.059,0.3527,0.1192
4,88,10004,1,1,0.047301,0.3,0.0575,0.1788,0.8808
4,89,10004,1,2,0.048826,0.28,0.0575,0.2642,0.5
4,90,10004,1,1,0.050187,0.3,0.0575,0.1788,0.8808
4,91,10004,1,1,0.050932,0.3,0.0575,0.1788,0.8808
4,92,10004,1,2,0.056506,0.32,0.0575,0.2642,0.5
4,93,10004,1,2,0.059001,0.34,0.0575,0.2642,0.5
4,94,10004,1,2,0.058147,0.32,0.0575,0.2642,0.5
4,95,10004,2,2,0.059048,0.32,0.059,0.298,0.5
4,96,10004,1,3,0.058206,0.32,0.059,0.3527,0.1192
4,97,10004,2,1,0.057832,0.32,0.0585,0.2092,0.8808
4,98,10004,0,2,0.057402,0.32,0.0565,0.228,0.5
4,99,10004,2,1,0.055818,0.34,0.0585,0.2092,0.8808
5,0,10005,0,3,0.046338,0.5,0.0575,0.3155,0.1192
5,1,10005,1,2,0.046174,0.0,0.0575,0.2642,0.5
5,2,10005,0,2,0.047927,0.0,0.0565,0.228,0.5
5,3,10005,1,2,0.046322,0.3333,0.0575,0.2642,0.5
5,4,10005,1,1,0.046502,0.5,0.0575,0.1788,0.8808
5,5,10005,1,3,0.048156,0.6,0.059,0.3527,0.1192
5,6,10005,0,2,0.048297,0.6667,0.0565,0.228,0.5
5,7,10005,1,2,0.046846,0.5714,0.0575,0.2642,0.5
5,8,10005,0,3,0.048451,0.625,0.0575,0.3155,0.1192
5,9,10005,1,2,0.049708,0.5556,0.0575,0.2642,0.5
5,10,10005,0,2,0.051173,0.6,0.0565,0.228,0.5
5,11,10005,0,2,0.05141,0.5455,0.0565,0.228,0.5
5,12,10005,0,3,0.052153,0.5,0.0575,0.3155,0.1192
5,13,10005,0,3,0.051773,0.4615,0.0575,0.3155,0.1192
5,14,10005,1,2,0.05159,0.4286,0.0575,0.2642,0.5
5,15,10005,2,2,0.051463,0.4,0.059,0.298,0.5
5,16,10005,1,1,0.0513,0.375,0.0575,0.1788,0.8808
5,17,10005,2,3,0.050577,0.4118,0.0605,0.3919,0.1192
5,18,10005,0,2,0.04633,0.4444,0.0565,0.228,0.5
5,19,10005,0,1,0.04653,0.4211,0.0565,0.1519,0.8808
5,20,10005,1,2,0.050793,0.4,0.0575,0.2642,0.5
5,21,10005,0,3,0.049424,0.381,0.0575,0.3155,0.1192
5,22,10005,2,3,0.051142,0.3636,0.0605,0.3919,0.1192
5,23,10005,1,2,0.05282,0.3913,0.0575,0.2642,0.5
5,24,10005,0,2,0.048129,0.375,0.0565,0.228,0.5
5,25,10005,0,2,0.047091,0.36,0.0565,0.228,0.5
5,26,10005,1,3,0.047163,0.3846,0.059,0.3527,0.1192
5,27,10005,0,2,0.047145,0.3704,0.0565,0.228,0.5
5,28,10005,2,2,0.050373,0.3571,0.059,0.298,0.5
5,29,10005,1,1,0.049099,0.3793,0.0575,0.1788,0.8808
5,30,10005,2,3,0.048749,0.4,0.0605,0.3919,0.1192
5,31,10005,0,2,0.048086,0.3871,0.0565,0.228,0.5
5,32,10005,0,1,0.045627,0.375,0.0565,0.1519,0.8808
5,33,10005,2,2,0.046243,0.3636,0.059,0.298,0.5
5,34,10005,1,2,0.044029,0.3529,0.0575,0.2642,0.5
5,35,10005,0,1,0.042737,0.3429,0.0565,0.1519,0.8808
5,36,10005,0,3,0.042408,0.3611,0.0575,0.3155,0.1192
5,37,10005,2,1,0.041319,0.3784,0.0585,0.2092,0.8808
5,38,10005,1,1,0.044919,0.3684,0.0575,0.1788,0.8808
5,39,10005,2,2,0.045616,0.359,0.059,0.298,0.5
5,40,10005,0,2,0.048684,0.35,0.0565,0.228,0.5
5,41,10005,1,2,0.045104,0.3415,0.0575,0.2642,0.5
5,42,10005,0,2,0.042747,0.3571,0.0565,0.228,0.5
5,43,10005,0,3,0.045691,0.3488,0.0575,0.3155,0.1192
5,44,10005,0,1,0.046947,0.3409,0.0565,0.1519,0.8808
5,45,10005,2,2,0.044745,0.3556,0.059,0.298,0.5
5,46,10005,0,3,0.043546,0.3478,0.0575,0.3155,0.1192
5,47,10005,2,2,0.043768,0.3404,0.059,0.298,0.5
5,48,10005,1,2,0.045402,0.3333,0.0575,0.2642,0.5
5,49,10005,0,2,0.0464,0.3265,0.0565,0.228,0.5
5,50,10005,0,2,0.048415,0.32,0.0565,0.228,0.5
5,51,10005,2,1,0.046098,0.32,0.0585,0.2092,0.8808
5,52,10005,2,1,0.04737,0.32,0.0585,0.2092,0.8808
5,53,10005,2,2,0.044687,0.32,0.059,0.298,0.5
5,54,10005,0,1,0.044786,0.32,0.0565,0.1519,0.8808
5,55,10005,2,3,0.046766,0.3,0.0605,0.3919,0.1192
5,56,10005,1,3,0.045997,0.3,0.059,0.3527,0.1192
5,57,10005,2,2,0.044346,0.32,0.059,0.298,0.5
5,58,10005,1,2,0.045692,0.32,0.0575,0.2642,0.5
5,59,10005,2,2,0.041988,0.34,0.059,0.298,0.5
5,60,10005,2,2,0.03917,0.34,0.059,0.298,0.5
5,61,10005,0,2,0.03783,0.36,0.0565,0.228,0.5
5,62,10005,0,3,0.040828,0.36,0.0575,0.3155,0.1192
5,63,10005,1,1,0.040362,0.36,0.0575,0.1788,0.8808
5,64,10005,2,3,0.041439,0.38,0.0605,0.3919,0.1192
5,65,10005,0,3,0.04115,0.4,0.0575,0.3155,0.1192
5,66,10005,0,2,0.042191,0.4,0.0565,0.228,0.5
5,67,10005,1,1,0.042375,0.38,0.0575,0.1788,0.8808
5,68,10005,2,3,0.042929,0.38,0.0605,0.3919,0.1192
5,69,10005,2,2,0.044331,0.4,0.059,0.298,0.5
5,70,10005,1,3,0.040172,0.4,0.059,0.3527,0.1192
5,71,10005,0,2,0.040427,0.42,0.0565,0.228,0.5
5,72,10005,1,2,0.043844,0.42,0.0575,0.2642,0.5
5,73,10005,0,1,0.04523,0.42,0.0565,0.1519,0.8808
5,74,10005,2,2,0.044392,0.42,0.059,0.298,0.5
5,75,10005,0,2,0.042144,0.44,0.0565,0.228,0.5
5,76,10005,2,1,0.040198,0.42,0.0585,0.2092,0.8808
5,77,10005,1,2,0.040167,0.42,0.0575,0.2642,0.5
5,78,10005,1,2,0.040478,0.42,0.0575,0.2642,0.5
5,79,10005,0,3,0.041378,0.42,0.0575,0.3155,0.1192
5,80,10005,1,2,0.043952,0.4,0.0575,0.2642,0.5
5,81,10005,0,2,0.040393,0.4,0.0565,0.228,0.5
5,82,10005,0,3,0.041399,0.42,0.0575,0.3155,0.1192
5,83,10005,0,2,0.041811,0.42,0.0565,0.228,0.5
5,84,10005,2,2,0.041973,0.42,0.059,0.298,0.5
5,85,10005,2,2,0.044485,0.42,0.059,0.298,0.5
5,86,10005,0,1,0.043936,0.42,0.0565,0.1519,0.8808
5,87,10005,0,2,0.045194,0.4,0.0565,0.228,0.5
5,88,10005,2,1,0.044775,0.42,0.0585,0.2092,0.8808
5,89,10005,1,3,0.045475,0.42,0.059,0.3527,0.1192
5,90,10005,2,2,0.042835,0.44,0.059,0.298,0.5
5,91,10005,0,3,0.044881,0.44,0.0575,0.3155,0.1192
5,92,10005,0,2,0.044035,0.42,0.0565,0.228,0.5
5,93,10005,2,3,0.046646,0.42,0.0605,0.3919,0.1192
5,94,10005,0,2,0.046994,0.42,0.0565,0.228,0.5
5,95,10005,2,2,0.047864,0.4,0.059,0.298,0.5
5,96,10005,1,3,0.047612,0.4,0.059,0.3527,0.1192
5,97,10005,1,2,0.0509,0.4,0.0575,0.2642,0.5
5,98,10005,2,3,0.050334,0.4,0.0605,0.3919,0.1192
5,99,10005,0,1,0.050421,0.4,0.0565,0.1519,0.8808
6,0,10006,2,2,0.044187,0.5,0.059,0.298,0.5
6,1,10006,0,2,0.046048,0.0,0.0565,0.228,0.5
6,2,10006,2,2,0.044032,0.0,0.059,0.298,0.5
6,3,10006,2,3,0.045335,0.3333,0.0605,0.3919,0.1192
6,4,10006,1,1,0.047205,0.5,0.0575,0.1788,0.8808
6,5,10006,1,1,0.048609,0.4,0.0575,0.1788,0.8808
6,6,10006,2,2,0.049787,0.3333,0.059,0.298,0.5
6,7,10006,1,2,0.049976,0.2857,0.0575,0.2642,0.5
6,8,10006,2,2,0.050774,0.25,0.059,0.298,0.5
6,9,10006,2,3,0.051095,0.2222,0.0605,0.3919,0.1192
6,10,10006,1,3,0.054431,0.2,0.059,0.3527,0.1192
6,11,10006,2,1,0.055727,0.1818,0.0585,0.2092,0.8808
6,12,10006,1,1,0.052171,0.25,0.0575,0.1788,0.8808
6,13,10006,2,1,0.050296,0.2308,0.0585,0.2092,0.8808
6,14,10006,0,3,0.048276,0.2143,0.0575,0.3155,0.1192
6,15,10006,2,2,0.051022,0.2667,0.059,0.298,0.5
6,16,10006,0,2,0.048708,0.25,0.0565,0.228,0.5
6,17,10006,1,2,0.052434,0.2353,0.0575,0.2642,0.5
6,18,10006,0,2,0.053443,0.2222,0.0565,0.228,0.5
6,19,10006,0,2,0.052016,0.2632,0.0565,0.228,0.5
6,20,10006,0,2,0.052261,0.25,0.0565,0.228,0.5
6,21,10006,1,2,0.052599,0.2381,0.0575,0.2642,0.5
6,22,10006,2,2,0.052888,0.2273,0.059,0.298,0.5
6,23,10006,0,2,0.05201,0.2609,0.0565,0.228,0.5
6,24,10006,0,2,0.054118,0.25,0.0565,0.228,0.5
6,25,10006,2,1,0.053014,0.24,0.0585,0.2092,0.8808
6,26,10006,2,1,0.053392,0.2692,0.0585,0.2092,0.8808
6,27,10006,2,2,0.052242,0.2593,0.059,0.298,0.5
6,28,10006,0,1,0.049601,0.2857,0.0565,0.1519,0.8808
6,29,10006,0,2,0.049078,0.2759,0.0565,0.228,0.5
6,30,10006,0,2,0.048631,0.2667,0.0565,0.228,0.5
6,31,10006,1,1,0.043794,0.2903,0.0575,0.1788,0.8808
6,32,10006,0,3,0.042741,0.2812,0.0575,0.3155,0.1192
6,33,10006,1,1,0.042078,0.2727,0.0575,0.1788,0.8808
6,34,10006,2,2,0.040114,0.2941,0.059,0.298,0.5
6,35,10006,0,1,0.041642,0.2857,0.0565,0.1519,0.8808
6,36,10006,0,3,0.039952,0.2778,0.0575,0.3155,0.1192
6,37,10006,2,3,0.039935,0.2703,0.0605,0.3919,0.1192
6,38,10006,0,3,0.042905,0.2895,0.0575,0.3155,0.1192
6,39,10006,0,2,0.043103,0.3077,0.0565,0.228,0.5
6,40,10006,0,3,0.047338,0.325,0.0575,0.3155,0.1192
6,41,10006,0,2,0.046437,0.3415,0.0565,0.228,0.5
6,42,10006,0,1,0.045014,0.3333,0.0565,0.1519,0.8808
6,43,10006,0,2,0.045534,0.3256,0.0565,0.228,0.5
6,44,10006,2,3,0.046294,0.3182,0.0605,0.3919,0.1192
6,45,10006,0,2,0.047422,0.3333,0.0565,0.228,0.5
6,46,10006,1,2,0.048119,0.3261,0.0575,0.2642,0.5
6,47,10006,1,3,0.043917,0.3404,0.059,0.3527,0.1192
6,48,10006,0,2,0.043463,0.3333,0.0565,0.228,0.5
6,49,10006,2,2,0.047628,0.3265,0.059,0.298,0.5
6,50,10006,2,3,0.045804,0.32,0.0605,0.3919,0.1192
6,51,10006,1,2,0.046575,0.32,0.0575,0.2642,0.5
6,52,10006,2,2,0.045784,0.32,0.059,0.298,0.5
6,53,10006,1,2,0.047552,0.3,0.0575,0.2642,0.5
6,54,10006,1,2,0.050015,0.28,0.0575,0.2642,0.5
6,55,10006,0,2,0.049732,0.3,0.0565,0.228,0.5
6,56,10006,1,2,0.047273,0.3,0.0575,0.2642,0.5
6,57,10006,2,1,0.046404,0.3,0.0585,0.2092,0.8808
6,58,10006,2,1,0.049216,0.3,0.0585,0.2092,0.8808
6,59,10006,2,2,0.048284,0.32,0.059,0.298,0.5
6,60,10006,1,2,0.045715,0.32,0.0575,0.2642,0.5
6,61,10006,2,2,0.045873,0.32,0.059,0.298,0.5
6,62,10006,1,2,0.048714,0.3,0.0575,0.2642,0.5
6,63,10006,2,3,0.049242,0.3,0.0605,0.3919,0.1192
6,64,10006,0,2,0.047556,0.32,0.0565,0.228,0.5
6,65,10006,1,3,0.045404,0.3,0.059,0.3527,0.1192
6,66,10006,1,2,0.047802,0.3,0.0575,0.2642,0.5
6,67,10006,1,2,0.048471,0.3,0.0575,0.2642,0.5
6,68,10006,1,1,0.050511,0.3,0.0575,0.1788,0.8808
6,69,10006,1,2,0.049617,0.28,0.0575,0.2642,0.5
6,70,10006,0,1,0.050227,0.28,0.0565,0.1519,0.8808
6,71,10006,0,3,0.05114,0.28,0.0575,0.3155,0.1192
6,72,10006,2,2,0.052166,0.28,0.059,0.298,0.5
6,73,10006,2,2,0.052153,0.26,0.059,0.298,0.5
6,74,10006,0,3,0.051787,0.26,0.0575,0.3155,0.1192
6,75,10006,1,1,0.049068,0.26,0.0575,0.1788,0.8808
6,76,10006,0,2,0.048697,0.24,0.0565,0.228,0.5
6,77,10006,2,1,0.045108,0.24,0.0585,0.2092,0.8808
6,78,10006,0,3,0.04788,0.22,0.0575,0.3155,0.1192
6,79,10006,0,1,0.049055,0.22,0.0565,0.1519,0.8808
6,80,10006,0,1,0.049074,0.22,0.0565,0.1519,0.8808
6,81,10006,2,3,0.049789,0.2,0.0605,0.3919,0.1192
6,82,10006,2,3,0.050303,0.22,0.0605,0.3919,0.1192
6,83,10006,0,3,0.048353,0.22,0.0575,0.3155,0.1192
6,84,10006,0,2,0.052152,0.2,0.0565,0.228,0.5
6,85,10006,2,2,0.050034,0.2,0.059,0.298,0.5
6,86,10006,0,2,0.052667,0.2,0.0565,0.228,0.5
6,87,10006,0,1,0.053853,0.2,0.0565,0.1519,0.8808
6,88,10006,2,3,0.056094,0.18,0.0605,0.3919,0.1192
6,89,10006,0,2,0.055466,0.18,0.0565,0.228,0.5
6,90,10006,0,2,0.054825,0.16,0.0565,0.228,0.5
6,91,10006,2,2,0.055987,0.14,0.059,0.298,0.5
6,92,10006,2,3,0.056107,0.16,0.0605,0.3919,0.1192
6,93,10006,2,2,0.053487,0.16,0.059,0.298,0.5
6,94,10006,0,1,0.055564,0.16,0.0565,0.1519,0.8808
6,95,10006,1,1,0.057768,0.16,0.0575,0.1788,0.8808
6,96,10006,2,1,0.057568,0.18,0.0585,0.2092,0.8808
6,97,10006,2,1,0.060505,0.16,0.0585,0.2092,0.8808
6,98,10006,2,2,0.059798,0.16,0.059,0.298,0.5
6,99,10006,1,1,0.056987,0.18,0.0575,0.1788,0.8808
7,0,10007,0,2,0.064699,0.5,0.0565,0.228,0.5
7,1,10007,2,1,0.065251,0.0,0.0585,0.2092,0.8808
7,2,10007,2,2,0.064862,0.5,0.059,0.298,0.5
7,3,10007,2,1,0.062998,0.6667,0.0585,0.2092,0.8808
7,4,10007,1,2,0.062977,0.5,0.0575,0.2642,0.5
7,5,10007,2,1,0.064334,0.4,0.0585,0.2092,0.8808
7,6,10007,1,1,0.066643,0.3333,0.0575,0.1788,0.8808
7,7,10007,0,1,0.065963,0.2857,0.0565,0.1519,0.8808
7,8,10007,1,2,0.065245,0.25,0.0575,0.2642,0.5
7,9,10007,2,1,0.064983,0.2222,0.0585,0.2092,0.8808
7,10,10007,2,3,0.066138,0.2,0.0605,0.3919,0.1192
7,11,10007,1,2,0.061947,0.1818,0.0575,0.2642,0.5
7,12,10007,1,2,0.060635,0.1667,0.0575,0.2642,0.5
7,13,10007,0,2,0.062103,0.1538,0.0565,0.228,0.5
7,14,10007,1,3,0.060704,0.2143,0.059,0.3527,0.1192
7,15,10007,0,3,0.062521,0.2667,0.0575,0.3155,0.1192
7,16,10007,0,3,0.06551,0.3125,0.0575,0.3155,0.1192
7,17,10007,1,2,0.06226,0.3529,0.0575,0.2642,0.5
7,18,10007,1,2,0.064119,0.3333,0.0575,0.2642,0.5
7,19,10007,1,3,0.061427,0.3158,0.059,0.3527,0.1192
7,20,10007,0,3,0.064618,0.3,0.0575,0.3155,0.1192
7,21,10007,1,2,0.064957,0.3333,0.0575,0.2642,0.5
7,22,10007,0,3,0.06439,0.3636,0.0575,0.3155,0.1192
7,23,10007,2,2,0.061229,0.3478,0.059,0.298,0.5
7,24,10007,1,2,0.057742,0.3333,0.0575,0.2642,0.5
7,25,10007,1,2,0.05689,0.36,0.0575,0.2642,0.5
7,26,10007,0,1,0.058149,0.3462,0.0565,0.1519,0.8808
7,27,10007,1,2,0.056701,0.3333,0.0575,0.2642,0.5
7,28,10007,2,2,0.054614,0.3571,0.059,0.298,0.5
7,29,10007,0,3,0.053265,0.3448,0.0575,0.3155,0.1192
7,30,10007,2,2,0.058363,0.3333,0.059,0.298,0.5
7,31,10007,2,2,0.056232,0.3226,0.059,0.298,0.5
7,32,10007,0,1,0.057117,0.3125,0.0565,0.1519,0.8808
7,33,10007,1,2,0.059542,0.303,0.0575,0.2642,0.5
7,34,10007,1,2,0.059215,0.2941,0.0575,0.2642,0.5
7,35,10007,2,2,0.059688,0.2857,0.059,0.298,0.5
7,36,10007,0,2,0.057787,0.2778,0.0565,0.228,0.5
7,37,10007,1,1,0.060793,0.2703,0.0575,0.1788,0.8808
7,38,10007,2,2,0.060631,0.2632,0.059,0.298,0.5
7,39,10007,2,3,0.063104,0.2564,0.0605,0.3919,0.1192
7,40,10007,2,1,0.064984,0.25,0.0585,0.2092,0.8808
7,41,10007,0,2,0.064309,0.2439,0.0565,0.228,0.5
7,42,10007,1,2,0.058952,0.2381,0.0575,0.2642,0.5
7,43,10007,1,1,0.056993,0.2326,0.0575,0.1788,0.8808
7,44,10007,1,2,0.054844,0.2273,0.0575,0.2642,0.5
7,45,10007,1,2,0.052676,0.2222,0.0575,0.2642,0.5
7,46,10007,2,3,0.050632,0.2174,0.0605,0.3919,0.1192
7,47,10007,2,2,0.049409,0.2128,0.059,0.298,0.5
7,48,10007,2,1,0.050398,0.2083,0.0585,0.2092,0.8808
7,49,10007,0,1,0.051297,0.2041,0.0565,0.1519,0.8808
7,50,10007,0,1,0.051417,0.2,0.0565,0.1519,0.8808
7,51,10007,2,1,0.051786,0.2,0.0585,0.2092,0.8808
7,52,10007,1,3,0.053533,0.18,0.059,0.3527,0.1192
7,53,10007,1,2,0.051348,0.16,0.0575,0.2642,0.5
7,54,10007,2,3,0.05596,0.16,0.0605,0.3919,0.1192
7,55,10007,0,2,0.051808,0.18,0.0565,0.228,0.5
7,56,10007,1,2,0.053952,0.18,0.0575,0.2642,0.5
7,57,10007,2,2,0.054595,0.18,0.059,0.298,0.5
7,58,10007,1,1,0.05272,0.18,0.0575,0.1788,0.8808
7,59,10007,0,1,0.053162,0.18,0.0565,0.1519,0.8808
7,60,10007,0,3,0.054986,0.18,0.0575,0.3155,0.1192
7,61,10007,1,2,0.054681,0.18,0.0575,0.2642,0.5
7,62,10007,0,1,0.053535,0.2,0.0565,0.1519,0.8808
7,63,10007,1,1,0.051568,0.2,0.0575,0.1788,0.8808
7,64,10007,2,2,0.049262,0.18,0.059,0.298,0.5
7,65,10007,1,1,0.047464,0.18,0.0575,0.1788,0.8808
7,66,10007,1,3,0.045875,0.16,0.059,0.3527,0.1192
7,67,10007,1,2,0.047323,0.14,0.0575,0.2642,0.5
7,68,10007,2,2,0.045664,0.14,0.059,0.298,0.5
7,69,10007,2,2,0.044233,0.14,0.059,0.298,0.5
7,70,10007,2,2,0.045882,0.14,0.059,0.298,0.5
7,71,10007,2,1,0.045338,0.12,0.0585,0.2092,0.8808
7,72,10007,2,1,0.045563,0.1,0.0585,0.2092,0.8808
7,73,10007,2,3,0.044778,0.1,0.0605,0.3919,0.1192
7,74,10007,2,2,0.043809,0.1,0.059,0.298,0.5
7,75,10007,2,3,0.043695,0.08,0.0605,0.3919,0.1192
7,76,10007,1,1,0.048429,0.1,0.0575,0.1788,0.8808
7,77,10007,0,2,0.048854,0.12,0.0565,0.228,0.5
7,78,10007,0,3,0.046146,0.1,0.0575,0.3155,0.1192
7,79,10007,1,2,0.047673,0.1,0.0575,0.2642,0.5
7,80,10007,1,1,0.049955,0.12,0.0575,0.1788,0.8808
7,81,10007,1,2,0.050406,0.14,0.0575,0.2642,0.5
7,82,10007,1,2,0.049816,0.14,0.0575,0.2642,0.5
7,83,10007,0,2,0.048311,0.14,0.0565,0.228,0.5
7,84,10007,1,2,0.049253,0.14,0.0575,0.2642,0.5
7,85,10007,1,1,0.051301,0.14,0.0575,0.1788,0.8808
7,86,10007,0,3,0.05,0.14,0.0575,0.3155,0.1192
7,87,10007,2,1,0.051364,0.16,0.0585,0.2092,0.8808
7,88,10007,2,2,0.051154,0.16,0.059,0.298,0.5
7,89,10007,2,3,0.049637,0.16,0.0605,0.3919,0.1192
7,90,10007,0,2,0.051505,0.18,0.0565,0.228,0.5
7,91,10007,0,3,0.051675,0.18,0.0575,0.3155,0.1192
7,92,10007,2,1,0.051018,0.2,0.0585,0.2092,0.8808
7,93,10007,2,2,0.051116,0.22,0.059,0.298,0.5
7,94,10007,1,1,0.050891,0.24,0.0575,0.1788,0.8808
7,95,10007,0,1,0.052437,0.24,0.0565,0.1519,0.8808
7,96,10007,0,3,0.055198,0.24,0.0575,0.3155,0.1192
7,97,10007,1,1,0.054115,0.24,0.0575,0.1788,0.8808
7,98,10007,1,1,0.053264,0.24,0.0575,0.1788,0.8808
7,99,10007,1,2,0.052758,0.24,0.0575,0.2642,0.5
8,0,10008,1,2,0.057292,0.5,0.0575,0.2642,0.5
8,1,10008,1,2,0.055538,0.0,0.0575,0.2642,0.5
8,2,10008,1,1,0.057393,0.0,0.0575,0.1788,0.8808
8,3,10008,1,3,0.057742,0.3333,0.059,0.3527,0.1192
8,4,10008,1,2,0.059024,0.25,0.0575,0.2642,0.5
8,5,10008,2,3,0.059612,0.2,0.0605,0.3919,0.1192
8,6,10008,1,2,0.059526,0.1667,0.0575,0.2642,0.5
8,7,10008,0,2,0.056227,0.2857,0.0565,0.228,0.5
8,8,10008,2,2,0.05418,0.25,0.059,0.298,0.5
8,9,10008,1,3,0.05952,0.3333,0.059,0.3527,0.1192
8,10,10008,1,1,0.058042,0.3,0.0575,0.1788,0.8808
8,11,10008,1,3,0.057512,0.2727,0.059,0.3527,0.1192
